file_name,longest_caption
COCO_val2014_000000411201.jpg,A red and white double decker bus driving down a street.
COCO_val2014_000000298138.jpg,A sandwich and side-dish with fork sitting on table with containers of sauces for dressing.
COCO_val2014_000000200058.jpg,A snowboarder stands with one foot in the bindings on a snowy slope.
COCO_val2014_000000124614.jpg,People in a hotel standing near many different luggage containers.
COCO_val2014_000000059752.jpg,Numerous boats in a street lined body of water.
COCO_val2014_000000401591.jpg,"A person holding a plate of eggs, bacon, toast and fruit over a swimming pool."
COCO_val2014_000000038029.jpg,A parade has a float with a fire hydrant on it.
COCO_val2014_000000551633.jpg,A little girl on a soccer field picking up a ball 
COCO_val2014_000000162841.jpg,A yellow vase with a red painted top that has two flowers that are bloomed in it.
COCO_val2014_000000159458.jpg,A dog rests on a bed in a bedroom where one person is also sitting.
COCO_val2014_000000038438.jpg,A cat rolling around a pair of shoes on the floor.
COCO_val2014_000000261918.jpg,A donkey and some other animals peacefuly graze in a field
COCO_val2014_000000034299.jpg,A man and a woman sitting on a bench under a tree in formal dress clothes.
COCO_val2014_000000260036.jpg,A shirtless skateboarder enjoying his sport with no protective gear on.
COCO_val2014_000000561889.jpg,"A Thanksgiving dinner of turkey, broccoli, sweet potatoes and cranberries."
COCO_val2014_000000351489.jpg,Woman in a living room with large screen TV and cloth-draped furniture.
COCO_val2014_000000472733.jpg,A small doll that is next to a cooked pizza.
COCO_val2014_000000234684.jpg,A large outside sign for a salon complete with scissors is attached to the building.
COCO_val2014_000000475159.jpg,Surfer and a black white suit holding a white surfboard under his arms. 
COCO_val2014_000000074369.jpg,A little boy in a baseball uniform holds the bat ready to swing.
COCO_val2014_000000273123.jpg,A street sign sitting on top of two poles sticking out of the dirt.
COCO_val2014_000000559884.jpg,The employee is outside directing traffic with the sign. 
COCO_val2014_000000139660.jpg,A painted sign of a blue bird in a tree in the woods.
COCO_val2014_000000434417.jpg,A very colorful and modern hotel suite adorned with artwork.
COCO_val2014_000000018442.jpg,A plate sitting on a table topped with rice pasta and vegetables.
COCO_val2014_000000513189.jpg,Surfer riding a larger wave on the ocean as it starts to break.
COCO_val2014_000000226472.jpg,A group of people on the sidewalk watch a man driving a team of horses down a street.
COCO_val2014_000000286972.jpg,Three men wearing specialty clothing with machines strapped to their backs.
COCO_val2014_000000076731.jpg,A scale with a musical instrument sitting on top of it.
COCO_val2014_000000274870.jpg,A tennis player on a hard surface court swinging a tennis racket while jumping.
COCO_val2014_000000104982.jpg,A person using their cellphone. The time reads 13:04 on the clock.
COCO_val2014_000000242465.jpg,A stop sign on a street corner beside an ad for painting services.
COCO_val2014_000000570349.jpg,A multi-colored airplane makes its way through the blue sky.
COCO_val2014_000000013774.jpg,A man standing on top of a river next to the sun and a flying kite.
COCO_val2014_000000435785.jpg,Several cows laying down in a hilly area near a body of water
COCO_val2014_000000326564.jpg,"a washroom with a toilet basin, sink, sanitizers and bath tub"
COCO_val2014_000000539226.jpg,An airplane flying in the distance on its way to land.
COCO_val2014_000000114586.jpg,A pizza cut into pieces with an action figure nearby
COCO_val2014_000000015994.jpg,A woman with a cell phone next to her ear holding a remote in her hand.
COCO_val2014_000000109319.jpg,A polar bear standing on the rocks in its enclosure.
COCO_val2014_000000414679.jpg,Two cows overlooking a mountain range and one is looking in the opposite direction of the other one.
COCO_val2014_000000321557.jpg,Large black motorcycle sitting next to a white building.
COCO_val2014_000000553731.jpg,A man dressed up as a clown is holding a cellphone to his ear. 
COCO_val2014_000000202935.jpg,A large building with a tall tower structure that has a clock on it.
COCO_val2014_000000511906.jpg,Sandwich with mixed vegetables sitting on top of a white napkin. 
COCO_val2014_000000508470.jpg,A plate full of meat and rice with a drink on a table in a restaurant.
COCO_val2014_000000210467.jpg,A toilet with a faucet mounted on the seat sits in a multicolored tile bathroom.
COCO_val2014_000000295097.jpg,A cute little dog biting on something a person is holding.
COCO_val2014_000000378561.jpg,"The man is sitting in the park on the grass with his large, black dog on his lap."
COCO_val2014_000000371364.jpg,A group of young children sitting next to each other on a couch.
COCO_val2014_000000084492.jpg,A skateboarder grinds down a railing in front of buildings.
COCO_val2014_000000048332.jpg,a couple of people that are cutting a piece of cake
COCO_val2014_000000342380.jpg,A grassy field outside during the day and a green bench.
COCO_val2014_000000239455.jpg,Various boats tied to docks at the opening of a body of water
COCO_val2014_000000195862.jpg,A small girl in a helmet sits atop a horse while a man is checking fo make sure she's safe.
COCO_val2014_000000226173.jpg,An older man riding a surf board and wearing a life vest.
COCO_val2014_000000350051.jpg,A mule sullenly hopes that there is water in the trough
COCO_val2014_000000466986.jpg,A man cooks in a kitchen that is made of all stainless steel.
COCO_val2014_000000063740.jpg,A lap top computer next to a computer monitor sitting on top of a desk.
COCO_val2014_000000019129.jpg,A man and a woman floating on a surfboard in the ocean.
COCO_val2014_000000220111.jpg,A dinner table with various plates of food and a glass of water on the table.
COCO_val2014_000000485985.jpg,A toddler with bright blonde hair smiles as he holds a toothbrush in his mouth.
COCO_val2014_000000536000.jpg,The group of girls are playing video games together in the room.
COCO_val2014_000000085543.jpg,An assortment of five glazed donuts and one chocolate covered donut.
COCO_val2014_000000005502.jpg,four different pictures of colorful flying kites and some people
COCO_val2014_000000424002.jpg,Two hikers are traveling with two well equipped dogs.
COCO_val2014_000000387042.jpg,A man swinging a tennis racquet on top of a tennis court.
COCO_val2014_000000017869.jpg,A man is standing on the beach playing with a Frisbee 
COCO_val2014_000000253770.jpg,Two young men holding Nintendo Wii controllers standing next to each other.
COCO_val2014_000000421060.jpg,Skier performing aerial jump during outdoor competition gathering.
COCO_val2014_000000280392.jpg,A man and woman holding surfboards standing next to each other on the beach.
COCO_val2014_000000400815.jpg,"This veteran traveler is satisfied with the lift, riding in the back of a pickup truck."
COCO_val2014_000000288576.jpg,A man standing next to a bike laying in the grass throwing a red Frisbee. 
COCO_val2014_000000545730.jpg,A herd of zebra crossing a river with trees in the background.
COCO_val2014_000000018896.jpg,a person in a white shirt is climbing up on to an elephant
COCO_val2014_000000001448.jpg,A giraffe bending over while standing on green grass.
COCO_val2014_000000300034.jpg,A picture of a modern bathroom with a glass door to the toilet and large glass mirror.
COCO_val2014_000000231991.jpg,Man sitting at a computer desk holding a microphone to his mouth. 
COCO_val2014_000000453724.jpg,A group of people are walking down the street with luggage bags.
COCO_val2014_000000395185.jpg,A street post with a one way sign and street name sign along with holiday decorations.
COCO_val2014_000000121876.jpg,a polar bear standing on a cement floor next to an orange plate and an enclosed body of water.
COCO_val2014_000000428357.jpg,A large United States Air Force plane sitting on a tarmac at an airport.
COCO_val2014_000000033123.jpg,A street sign in front of a tree with purple flowers.
COCO_val2014_000000043850.jpg,A man standing over his dog on a beach while holding a surfboard next to the ocean.
COCO_val2014_000000562370.jpg,Two small brown and black dogs standing next to each other.
COCO_val2014_000000089555.jpg,A cat laying on top of a blanket next to a doorway.
COCO_val2014_000000430690.jpg,A corner of an empty city street with cars parked on the road.
COCO_val2014_000000093964.jpg,A bus with bicycles attached to the front passing through an intersection.
COCO_val2014_000000368676.jpg,A man on a path with a child on his back walking two dogs with other people in the background.
COCO_val2014_000000163306.jpg,This polar bear is looking at the polar bear that is laying on the ground.
COCO_val2014_000000236049.jpg,A building with a large circular window that has a designed iron bar cover on it and a pigeon flying from it.
COCO_val2014_000000360735.jpg,A person wearing a helmet and backpack riding a motorcycle on the street.
COCO_val2014_000000138639.jpg,Urban downtown city center with a bicyclist. and pedestrians 
COCO_val2014_000000160889.jpg,Bunches of bananas sitting on a wooden table beyond a metal gate.
COCO_val2014_000000460333.jpg,a young boy sitting on a bed with a lamp on beside it
COCO_val2014_000000050756.jpg,A person lying down on a surfboard while riding a wave.
COCO_val2014_000000403774.jpg,There are two time clocks and three weather related meters on display.
COCO_val2014_000000074137.jpg,an analog clock on a street pole with multiple buildings in the background
COCO_val2014_000000555748.jpg,A train station with a gold and white clock next to glass wall.
COCO_val2014_000000173932.jpg,A blender with cord on top of counter with small jar in place of proper pitcher and tupperware container along side of it.
COCO_val2014_000000132901.jpg,A man trying to shake a woman's hand with her tongue stuck out standing behind a motorcycle. 
COCO_val2014_000000564726.jpg,a group of chocolate dougnuts clustered together on a tray
COCO_val2014_000000145199.jpg,A dining area has an open window to see into the kitchen.
COCO_val2014_000000579602.jpg,Three colorful kites fly high above a beach with a radio controlled model plane.
COCO_val2014_000000073981.jpg,Two giraffes standing together as a third watches from behind a wall.
COCO_val2014_000000564629.jpg,An empty kitchen with wooden cabinets and black appliances. 
COCO_val2014_000000519649.jpg,"A kitchen with cabinets, a stove, utensils, a toaster oven, microwave and refrigerator."
COCO_val2014_000000243852.jpg,A man wearing a white t shirt and a neck tie.
COCO_val2014_000000124684.jpg,a woman attempting to grab a frisbee with her head on the beach
COCO_val2014_000000382309.jpg,Small slice of pizza sitting on a table next to the bottle of beer. 
COCO_val2014_000000071384.jpg,A group of parked cars and people in a parking lot near some houses.
COCO_val2014_000000580543.jpg,Photo of bathroom with tank less toilet and beige and brown walls.
COCO_val2014_000000550422.jpg,Some beige and black sheep are grazing in the grass.
COCO_val2014_000000001180.jpg,A woman standing over a sheet cake sitting on top of a table.
COCO_val2014_000000006871.jpg,A large white polar bear swimming in a body of water.
COCO_val2014_000000329568.jpg,Some old-time ovens sit on the grass at an outdoor market.
COCO_val2014_000000245440.jpg,A river with a bunch of colorful kites flying over it.
COCO_val2014_000000047807.jpg,There is a banana that has been partially peeled on a wood surface.
COCO_val2014_000000572784.jpg,A giraffe is looking at the camera with a smirk on it's face.
COCO_val2014_000000271017.jpg,A white coach travel bus sits parked on the street corner. 
COCO_val2014_000000163679.jpg,a tower with a clock and a cross etched inside of it 
COCO_val2014_000000298051.jpg,A crowd of people standing in front of a stage with a rock band on top of it.
COCO_val2014_000000500902.jpg,three baby elephants walking down a dirt path next to an adult elephant.
COCO_val2014_000000047597.jpg,A large clock is suspended from the ceiling of a book store.
COCO_val2014_000000404601.jpg,A yellow and black sign for a restaurant and lounge with red arrow pointing downwards.
COCO_val2014_000000140783.jpg,The city bus is driving down the road in front of another one. 
COCO_val2014_000000230468.jpg,A pair of woman grilling some pizza outside on the porch.
COCO_val2014_000000360329.jpg,some yellow bananas hanging on a holder and some cabinets
COCO_val2014_000000218561.jpg,Black lab with a red color holding red Frisbee in his mouth.
COCO_val2014_000000344878.jpg,A baseball player is at bat while watching another player await a pitch.
COCO_val2014_000000278771.jpg,The batter has just swung at the ball in the beautifully green baseball field.
COCO_val2014_000000554266.jpg,Many photos are arranged to show a couple holding hands in bed.
COCO_val2014_000000034500.jpg,A tennis player is preparing to serve a ball during a match.
COCO_val2014_000000420825.jpg,A man leans over to the right as he gets ready to hit a tennis ball. 
COCO_val2014_000000431479.jpg,A group of open umbrellas laying on a city sidewalk in front of a store.
COCO_val2014_000000473774.jpg,A plate with cross cut french fries and a large chicken sandwich.
COCO_val2014_000000196421.jpg,This is a photograph of several boy scouts waiting in an airport lobby. A couple are sleeping and a couple are on their phones. 
COCO_val2014_000000510838.jpg,A sailboat sailing on the ocean and an umbrella floating in the ocean.
COCO_val2014_000000491131.jpg,A wooden bench sitting on a sidewalk next to a street.
COCO_val2014_000000051628.jpg,People are lying down watching television with their socks on.
COCO_val2014_000000377577.jpg,"LADY WITH A FROWN, HOLDING UMBRELLA  WITH BRIGHT ORANGE WALL BEHIND HER"
COCO_val2014_000000125590.jpg,A skateboarder wearing a helmet and knee pads doing tricks on his skateboard.
COCO_val2014_000000536602.jpg,Lot of several older flip phones all hanging on wires like flowers.
COCO_val2014_000000236925.jpg,A zebra walking down a roadway and a vehicle stopped in the roadway to greet the zebra.
COCO_val2014_000000094858.jpg,"A bathroom with two stalls, one toilet has the seat up, the other one has it down. "
COCO_val2014_000000043417.jpg,A grey laptop has a corded mouse connected through its usb port.
COCO_val2014_000000551454.jpg,A clock tower stands in the middle of the street.
COCO_val2014_000000391940.jpg,A woman picking out apples from a farmers market.
COCO_val2014_000000467386.jpg,You will not get anywhere if you open these doors and try to pass through.
COCO_val2014_000000416049.jpg,Several zebras are eating in a stable in a zebra enclosure.
COCO_val2014_000000051028.jpg,A classroom with a rug on the floor that looks like a computer keyboard
COCO_val2014_000000310980.jpg,A person who is sitting and looking up at a computer monitor. 
COCO_val2014_000000371829.jpg,A person in blue jacket cross country skiing by mountains.
COCO_val2014_000000077396.jpg,A cat being lazy and a cat being nozy in a living room with tv and a laptop displaying the same things.
COCO_val2014_000000254022.jpg,A bed with a brown head board and an orange cover on the bed.
COCO_val2014_000000170784.jpg,A red double decker bus driving past a tall building.
COCO_val2014_000000433980.jpg,a woman holding up a phone to take a picture of herself in a mirror
COCO_val2014_000000539413.jpg,A group of people standing in the rain under some umbrella's.
COCO_val2014_000000343972.jpg,A family of elephants stand beside each other in an enclosure.
COCO_val2014_000000024530.jpg,A close up view of a giraffe in front of a palm tree.
COCO_val2014_000000384258.jpg,Two zebra standing on a dirty road next to a grass covered field.
COCO_val2014_000000111338.jpg,a couple of people that are standing up in a room next to each other.
COCO_val2014_000000066706.jpg,A cappuccino with a plate of banana slices on bread. 
COCO_val2014_000000093730.jpg,A tennis player with a tennis racquet standing on a court with a lot of people watching.
COCO_val2014_000000097922.jpg,"A white paper plate topped with steak, potatoes and carrots."
COCO_val2014_000000243600.jpg,An old picture of three student in the library with there teacher.
COCO_val2014_000000431197.jpg,"This corner of the bathroom uses space very efficiently, with lighting, vanity, towel hanger, and toilet tissue holder. "
COCO_val2014_000000064390.jpg,A pedestrian traffic light and car are shown at an intersection.
COCO_val2014_000000413358.jpg,Hot dog wrapped in aluminum foil on a wooden bench area.
COCO_val2014_000000225387.jpg,A person doing a trick on a surfboard on a wave.
COCO_val2014_000000371864.jpg,Many items including plastic cups have been placed beside computer.
COCO_val2014_000000313034.jpg,A man in a green shirt stands by a girl holding a piece of cake on a plate.
COCO_val2014_000000243775.jpg,An ornate clock hands on an iron post near city buildings.
COCO_val2014_000000125208.jpg,A man sitting with a game controller in his hands.
COCO_val2014_000000009483.jpg,"A man by desk with mixing equipment, a keyboard and a computer monitor."
COCO_val2014_000000324189.jpg,A piece of a surfboard on top of rocks in a lush green yard.
COCO_val2014_000000293802.jpg,A boy performing a kickflip on his skateboard on a city street.
COCO_val2014_000000209868.jpg,The girl is brushing her teeth and toothpaste and it is foaming up.
COCO_val2014_000000096530.jpg,A rodeo rider on horseback attempting to lasso a cow.
COCO_val2014_000000423773.jpg,A man in a yellow shirt and black shorts playing tennis.
COCO_val2014_000000222908.jpg,Nicely appointed living area with several large windows adding natural light
COCO_val2014_000000198972.jpg,A motorcyclist driving a light blue motorcycle around a race track. 
COCO_val2014_000000186036.jpg,Two men loading something into the rear of a pick up truck.
COCO_val2014_000000000599.jpg,A cat sitting in the chair with two remotes on the arm of the chair.
COCO_val2014_000000295124.jpg,A group of women in the snow on skis trying to win the race
COCO_val2014_000000302310.jpg,A man wearing glasses pouring something into a cup being held by a blonde   woman. 
COCO_val2014_000000553129.jpg,A messy kitchen with a refrigerator with lots of magnets on the door and a center island.
COCO_val2014_000000138653.jpg,A cake was made with plastic horses on top and seven cupcakes to spell a name
COCO_val2014_000000543043.jpg,A red Mustang is parked in front of a schoolbus/boat/house.
COCO_val2014_000000370513.jpg,A wooden desk holding a number of computers and a telephone.
COCO_val2014_000000153150.jpg,A gray dog wearing an orange bow tie laying on a sofa.
COCO_val2014_000000547583.jpg,A passenger train parked at a train station next to a tall building.
COCO_val2014_000000237764.jpg,A cat sits with its paws on a table next to a glass of wine. 
COCO_val2014_000000107554.jpg,A blue and white surfboard resting against a wheelbarrow in a backyard.
COCO_val2014_000000303099.jpg,Pair of cats sitting on commode in bathroom of residence.
COCO_val2014_000000473406.jpg,A little boy sitting on a kitchen counter top next to a plate of sliced apples.
COCO_val2014_000000523217.jpg,A bride and groom are about to cut their wedding cake. 
COCO_val2014_000000160892.jpg,A different color umbrella sitting in the sand at the beach. 
COCO_val2014_000000298628.jpg,One black cow and two brown cows are seen through a wood fence
COCO_val2014_000000029675.jpg,Three hotdgs on a dark plate have been topped with mustard.
COCO_val2014_000000276146.jpg,A pizza sitting on a cutting board near a bottle and a wine glass.
COCO_val2014_000000411707.jpg,A man in a blue shirt and blue shoes is playing tennis. 
COCO_val2014_000000199055.jpg,"A man seems to be disguised as Marty McFly here, from Back to the Future. "
COCO_val2014_000000104320.jpg,"Cell phone lying flat with a tiny tray for ""jumpers"" siting on it."
COCO_val2014_000000020276.jpg,a man in yellow surfing on the strong waves
COCO_val2014_000000130062.jpg,A man on surfboard in a river with another person standing in the river behind him. 
COCO_val2014_000000308263.jpg,A brown cow standing on top of a grass covered field.
COCO_val2014_000000289813.jpg,A little boy that is sitting in the grass with a suitcase.
COCO_val2014_000000403481.jpg,A white and blue train heading towards a sign in the foreground.
COCO_val2014_000000541687.jpg,A person on an orange compute while another is on her cell phone and the third one is staring out in space.
COCO_val2014_000000239843.jpg,A stop sign underneath two street signs with a tree in the background.
COCO_val2014_000000521419.jpg,A man is sitting on the floor and a little girl is climbing under a table.
COCO_val2014_000000528604.jpg,A man holding a small child with a toothbrush in its mouth.
COCO_val2014_000000319706.jpg,A black and white cat laying on top of a computer desk.
COCO_val2014_000000064898.jpg,Two surfers paddle back to the beach on their surfboards. 
COCO_val2014_000000218060.jpg,A woman with glasses using cellphone to take a picture.
COCO_val2014_000000405166.jpg,A WOMAN DRIVES A HORSE AND BUGGY WITH A MAN AS PASSENGER
COCO_val2014_000000088433.jpg,A man wearing a red and white snowsuit stands with skis.
COCO_val2014_000000328098.jpg,A large red detour sign by the road with city lights at night in background.
COCO_val2014_000000432213.jpg,There is a plate with french fries and a sandwich.
COCO_val2014_000000055395.jpg,a person using a cell phone and some kitty nick knacks 
COCO_val2014_000000455414.jpg,A young skier is skiing downhill in a competition.
COCO_val2014_000000098599.jpg,a guy falling backwards during a jump on a skateboard
COCO_val2014_000000550173.jpg,A red train with a white stripe across it driving up a train track. 
COCO_val2014_000000205300.jpg,Man on small motorcycle riding along street at sunset
COCO_val2014_000000504932.jpg,A fork resting next to a plate full of food.
COCO_val2014_000000456750.jpg,A piece of white cake on a plate with a glass of milk on the side.
COCO_val2014_000000565776.jpg,A kitchen with a center white island topped with a bowl of greens.
COCO_val2014_000000481212.jpg,A man with a cup sitting on a sofa with a dog and cat in front of some windows.
COCO_val2014_000000438495.jpg,"Room with white walls, cupboards, counter top, and tile flooring."
COCO_val2014_000000498687.jpg,A black and white photo of a man standing with his hand on his truck.
COCO_val2014_000000537652.jpg,A bird with a red and yellow beak leaning over to some water.
COCO_val2014_000000403821.jpg,Different types of ice creams  and cold drinks are seen in a shop.
COCO_val2014_000000239773.jpg,Baseball player in blue and white uniform swinging at a ball. 
COCO_val2014_000000267434.jpg,Several cows grazing in the field with a house in the background.
COCO_val2014_000000570736.jpg,"a cream themed bathroom with a toilet, sink with mirror, and shower"
COCO_val2014_000000208708.jpg,An older style light pole with a no parking sign attached to it.
COCO_val2014_000000476552.jpg,four boats with people  carrying lots of bananas and other foods
COCO_val2014_000000473632.jpg,A brown teddy bear sitting on top of a pregnant woman's belly.
COCO_val2014_000000068387.jpg,"The baseball player is participating in an intense game,"
COCO_val2014_000000459999.jpg,A photograph of a ancient building with a clock on its tower.
COCO_val2014_000000203128.jpg,"Many book bags are on the bed with folded cords, and clothes. "
COCO_val2014_000000356424.jpg,A man sitting at a table with a plate filled with food.
COCO_val2014_000000474741.jpg,A man in glasses and a pink shirt standing in front of a counter.
COCO_val2014_000000555538.jpg,The catcher at a baseball game throws ball back to pitcher.
COCO_val2014_000000342770.jpg,Man in a white shirt standing next to a green truck. 
COCO_val2014_000000020111.jpg,a person surfing in a creek with trees in the background
COCO_val2014_000000199017.jpg,An elephant with people on its back crossing a dirty river.
COCO_val2014_000000247123.jpg,A very simple entertainment center with a flatscreen TV
COCO_val2014_000000502410.jpg,Young horse nibbling on another horse's ear as it grass. 
COCO_val2014_000000468612.jpg,The athletic young man prepares to toss a frisbee to his partner.
COCO_val2014_000000520910.jpg,A lady is standing in pastel colored bathroom in front of the bathtub and there are christmas lights hanging up outside of the doorway. 
COCO_val2014_000000520694.jpg,a large black and white cat on top of a black suitcase
COCO_val2014_000000129362.jpg,A bird is sitting on a branch in front of a palm type tree.
COCO_val2014_000000075393.jpg,A table topped with wooden combs and plastic display cases.
COCO_val2014_000000176312.jpg,A woman uses her cell phone to take a picture of the sign.
COCO_val2014_000000531854.jpg,a pond with two ducks laying in the water and looking at each other
COCO_val2014_000000565715.jpg,A vase with red flowers painted on it and pink and red flowers in the vase.
COCO_val2014_000000099581.jpg,someone is holding in their hands a very old mp3 player
COCO_val2014_000000562229.jpg,Young boy on skateboard riding near circular drive.
COCO_val2014_000000239627.jpg,A white kitchen sink filled with dishes and eating utensils.
COCO_val2014_000000322164.jpg,A cat sitting on the floor with a piece of ribbon in front of it.
COCO_val2014_000000450343.jpg,There is a white plate with a green vegetable on it
COCO_val2014_000000068277.jpg,there is a man reading a book to a child while laying in the bed
COCO_val2014_000000040620.jpg,A bus driving down the road near a church and traffic light.
COCO_val2014_000000055244.jpg,"This pizza is a feast with mushrooms, black olives, pepperoni, and cheese"
COCO_val2014_000000386032.jpg,A metro bus passing through an intersection on a quiet street
COCO_val2014_000000502220.jpg,A person flying a kite over another person on a roof.
COCO_val2014_000000481113.jpg,A man sleeping on a navy blue pillow with a TV monitor in place of his head. 
COCO_val2014_000000520289.jpg,THERE IS A BOY THAT IS STANDING ON A BOAT IN THE WATER 
COCO_val2014_000000125944.jpg,"a pink post-it-note that states, ""Close the door when you leave!!! Thanks."" attached to an open toilet seat lid"
COCO_val2014_000000088682.jpg,People sitting in the grass while two people are standing.
COCO_val2014_000000359492.jpg,Adults at beach flying kite with rocky protrusions in water and cliff in background.
COCO_val2014_000000364340.jpg,A row of palm trees along a walkway near a building with a tall tower.
COCO_val2014_000000023019.jpg,you can see many buildings and cars along these city streets
COCO_val2014_000000228300.jpg,A group of young men sitting next to each other on a wall.
COCO_val2014_000000261780.jpg,A computer desk with a laptop and television by a window.
COCO_val2014_000000139973.jpg,A man gets ready to bat on a baseball field while fans watch the game.
COCO_val2014_000000478858.jpg,A bike locked on the side of the street with a bus and a car driving on the road.
COCO_val2014_000000176007.jpg,A collection of old cell phones sit on the edge of a couch.
COCO_val2014_000000294698.jpg,A young lady is holding a foot-long and posing for the camera. 
COCO_val2014_000000342800.jpg,Hundreds of people gathered in the park with the Capitol building in the background.
COCO_val2014_000000233112.jpg,"A bathroom with orange post its everywhere, a bottle of liquor, book, shower and toilet. "
COCO_val2014_000000190463.jpg,This is a picture of a person skateboarding in the city.
COCO_val2014_000000315474.jpg,A refrigerator case contains a large number of imported beers.
COCO_val2014_000000267515.jpg,"A tube of toothpaste and two toothbrushes on the side of a sink.
"
COCO_val2014_000000292394.jpg,"A one story red building with a large yellow ""Feed Barn"" sign advertising ""backyards to stockyards."""
COCO_val2014_000000189209.jpg,The person is holding a pair of green colored scissors.
COCO_val2014_000000039726.jpg,A danish dessert with frosting that is partially eaten
COCO_val2014_000000041276.jpg,A small airplane is flying against the blue sky.
COCO_val2014_000000183973.jpg,A man swinging a baseball bat with two other men behind him as others watch.
COCO_val2014_000000351793.jpg,This is a downhill snowboarder lifting the front edge of his board up to expose his green and yellow board to the camera.
COCO_val2014_000000247790.jpg,A table filled with glass and people sitting at large outside dining tables.
COCO_val2014_000000151358.jpg,"A folded newspaper and sunglasses are on a table with an apple, books, and teddy bear behind."
COCO_val2014_000000437117.jpg,A woman holds a tennis racket and moves towards a ball on a tennis court. 
COCO_val2014_000000196009.jpg,"A spoon, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface"
COCO_val2014_000000418578.jpg,A group of teddy bears all dressed in Pilgrim and Halloween outfits.
COCO_val2014_000000371309.jpg,a young baseball player throwing a pitch from the pitchers mound
COCO_val2014_000000111259.jpg,a raft full of people makes its way through some wavy water 
COCO_val2014_000000372252.jpg,Zebras grazing on sparse grass in an enclosure at an animal park.
COCO_val2014_000000035526.jpg,"A bathroom with a colorful rug, white towels, and a picture on the wall."
COCO_val2014_000000577858.jpg,Children making their own personal pizzas with different toppings. 
COCO_val2014_000000393928.jpg,A group of sheep standing in a snowy yard outside a barn.
COCO_val2014_000000163710.jpg,A couple of women sitting in front of a piece of chocolate cake.
COCO_val2014_000000367228.jpg,A man is flying a kite in the middle of a field next to the ocean.
COCO_val2014_000000432330.jpg,Many difference birds in cages on display in an outdoor market area.
COCO_val2014_000000492363.jpg,A cake shop store front with a sandwich board side in front.
COCO_val2014_000000571275.jpg,A girl focused on playing a video game while holding a Wii Remote.
COCO_val2014_000000480747.jpg,An experienced surfer concentrates on the wave heading inbound.
COCO_val2014_000000495980.jpg,a group of people stand next to a refrigerator posing for a photo
COCO_val2014_000000356358.jpg,A tall clock tower and fountain with water next to palm trees and people taking a photo near the water.
COCO_val2014_000000484751.jpg,Three computer screens at a desk show a panoramic view of the ocean.
COCO_val2014_000000242543.jpg,A woman standing beside the refrigerator with the doors open. 
COCO_val2014_000000095561.jpg,A commercial Hawaiian airlines airplane from side view on pavement of airfield with a building in background.
COCO_val2014_000000371529.jpg,A woman with her hand on the seat of an automatic toilet in a display.
COCO_val2014_000000102609.jpg,"a computer work station with a printer, computer monitor, mouse, keyboard, and various books and materials"
COCO_val2014_000000206411.jpg,A hand holding a spraying hose to a toilet bowl in a small toilet stall.
COCO_val2014_000000471991.jpg,A large chapel facing towards the alter with pews on either side and beautiful glass and marble adornments. 
COCO_val2014_000000046743.jpg,A woman is sitting on the curb with a decorated parking meter.
COCO_val2014_000000523660.jpg,A woman wearing an apron holds a wooden spoon by a kitchen sink
COCO_val2014_000000162774.jpg,A man on a skateboard is trying to jump over a wall.
COCO_val2014_000000066485.jpg,A group of four young men playing with a frisbee.
COCO_val2014_000000090387.jpg,A large airplane flying in the sky with a pink sky 
COCO_val2014_000000284488.jpg,A black and white cat standing on its hind legs in front of a television
COCO_val2014_000000216115.jpg,An American Airlines airplane is sitting on the runway
COCO_val2014_000000210299.jpg,"A little boy raveling down a road on a bike, with a yellow helmet on."
COCO_val2014_000000518133.jpg,Two men holding a Nintendo Wii remote in their hands.
COCO_val2014_000000254033.jpg,Two striped zebras standing at the edge of a grassy area.
COCO_val2014_000000351396.jpg,A counter with a variety of pizzas lined up in a row. 
COCO_val2014_000000205222.jpg,A half eaten donut on one plate a missing piece of cake on another plate.
COCO_val2014_000000171413.jpg,A bathroom with a book case in it with stacks of books in front of the toilet. 
COCO_val2014_000000089589.jpg,"A couple of children siting on a bed, one of them with a donut."
COCO_val2014_000000134198.jpg,A young boy becoming airborne while riding a skate board.
COCO_val2014_000000223757.jpg,A cat laying on top of a leather chair under a purple blanket.
COCO_val2014_000000282698.jpg,A man in glasses wearing a neck tie standing next to a building.
COCO_val2014_000000008493.jpg,A surfer is at the peak of a wave and circling around.
COCO_val2014_000000419604.jpg,Two bears interacting with eachother in a zoo river. 
COCO_val2014_000000459598.jpg,Cat sitting in small bowl on wood flooring indoors.
COCO_val2014_000000163608.jpg,Several pieces of food on a wood table including several apples.
COCO_val2014_000000334075.jpg,A baseball player holding a bat ready to hit a baseball.
COCO_val2014_000000431995.jpg,A antique style bedroom with hardwood floors and accessories.
COCO_val2014_000000551669.jpg,Large junkyard with boats on one side and cars on the other. 
COCO_val2014_000000482998.jpg,A young man is handing a slice of pizza to a woman outdoors with people standing in line close to several buildings and trees.
COCO_val2014_000000085376.jpg,A green sports motorcycle parked by a pole in a car lot.
COCO_val2014_000000428015.jpg,A young boy skateboarding on  a special skateboard
COCO_val2014_000000327315.jpg,This is a cake decorated like a golf green with a bag of golf clubs and two balls
COCO_val2014_000000321424.jpg,A plane sitting in the middle of a field.It appears to be an older propeller plane.
